Doc-ID,Token-Count,Sentence-Count,Initial-Cas-bytes
32768800,151,7,19508
32779198,124,5,16987
3278180,299,8,32613
32794390,228,10,26499
3282849,12,1,7121
3285171,189,8,22915
3285319,51,2,10509
32853533,208,10,24859
3289148,57,2,11009
32954279,191,5,22781
32981844,175,6,21400
32992870,55,2,10770
3299500,94,4,14331
3301868,209,9,24585
33070331,272,10,30167
33085437,137,5,18079
33087590,120,6,16607
3309552,109,5,15677
33121117,33,1,8753
33129726,158,4,19811
33164509,159,6,20070
3316942,158,5,19933
33171337,162,8,20475
33193340,167,6,20832
3322353,111,7,15998
33245742,187,9,22689
3330144,204,7,24126
3331212,300,9,32740
3331918,185,6,22312
33320060,156,10,20112
33326171,102,4,14972
33350135,116,5,16277
33351938,175,6,21541
33368998,217,6,25155
3338713,105,5,15318
3339104,163,5,20355
33396994,91,7,14259
33431027,202,8,23974
33447797,238,6,26895
33448322,40,2,9553
33450252,55,2,10818
3345068,45,2,9966
33497879,162,7,20273
3350730,62,2,11361
33538717,182,7,22120
3354307,101,5,14967
33547987,206,12,24586
3355003,237,11,27203
33553621,168,5,20508
33567712,116,5,16222
3357103,57,2,10992
3357892,70,5,12303
33600953,3,1,6786
33649549,151,8,19594
33674648,104,3,15008
3369159,107,1,14891
33716652,154,6,19677
3371795,100,4,14933
3372261,263,8,29066
3372976,36,1,9006
3373069,296,15,32777
3374922,148,5,18946
33763619,111,4,15708
33767460,202,8,23951
33772000,292,11,32078
33780166,42,2,9760
33788557,114,5,16098
33805380,62,2,11403
3382307,187,6,22145
33862507,100,4,14892
33896141,41,2,9585
33945205,48,2,10203
33955113,193,7,23023
3395541,98,3,14608
33956346,147,7,19128
33972768,121,4,16714
339829,91,4,14019
33986663,134,5,17868
33995795,109,4,15537
33997684,128,2,16722
34009195,89,6,14062
34010365,62,2,11435
3401866,115,5,16212
34024242,186,9,22590
34049844,117,4,16201
3405777,41,1,9550
34066498,140,5,18356
34067864,230,8,26253
34074801,204,7,23950
34105668,241,8,27310
34123895,174,8,21573
34127537,46,2,10038
34132128,126,6,17253
34136083,137,5,18133
34138330,137,4,17781
34197928,212,8,24601
34214849,205,11,24395
34225526,252,11,28492
3422763,265,10,29406
34257435,132,5,17679
34281685,82,5,13392
34336107,42,1,9661
34345643,64,3,11642
34350624,184,7,22309
34354114,228,9,26330
3436918,52,2,10533
34371547,181,7,22070
3441519,227,8,26062
34417193,199,7,23440
34424162,118,6,16605
34426177,234,10,26918
3443651,157,9,19888
34442433,204,9,24220
34466626,82,3,13206
34469229,282,10,31060
3448895,451,22,46656
34498969,108,8,15910
34508334,273,9,30286
34535137,132,6,17782
34613963,304,19,33726
3461874,182,7,22253
3464076,247,10,28162
3464470,175,5,21342
34645915,78,4,13030
34660269,227,10,26426
34667980,66,2,11747
34677927,297,11,32668
3468138,149,8,19298
34686325,76,4,12780
3469152,86,5,13785
3469576,271,7,30118
3469664,124,5,17027
346983,19,1,7714
34705048,43,2,9810
34731584,227,7,26025
34750441,69,2,12026
34750716,167,6,20782
3475255,198,9,23735
3476149,135,4,17934
3478012,186,10,22723
3479193,48,2,10231
34823860,134,4,17539
34825222,166,7,20845
348268,149,5,19079
34831969,217,12,25599
3483878,85,1,13236
34848732,188,5,22389
34901891,82,3,13187
34904287,126,4,17055
34927370,43,2,9641
34945080,180,7,21920
34969072,225,9,26090
35000675,195,8,23288
35015983,84,4,13506
35031247,43,2,9846
35067729,6,1,6604
35068924,105,2,15136
35073179,22,1,7956
35096024,131,4,17582
351021,240,13,27622
3510503,214,5,24864
35105295,357,9,37246
35127391,85,2,13364
3513674,125,5,17024
35141270,245,10,27854
35148431,90,6,14161
3517091,494,14,49697
35174139,60,2,11219
3517442,239,9,27299
351844,257,11,28938
35197739,102,3,14930
3519924,101,4,14878
3522504,197,6,23397
3523910,328,12,35180
35244577,110,4,15759
35254689,112,4,15856
35259892,231,9,26719
3525995,124,6,17138
3526782,121,4,16701
35268017,130,5,17565
3529985,92,3,14139
35310473,48,3,10256
3531648,222,8,25932
3532064,293,10,32025
35351336,191,10,23141
35352732,123,7,17102
3535766,195,8,23486
35357804,50,3,10514
35372231,28,1,8477
3537642,211,8,24846
35393246,32,1,8828
3543076,202,7,24012
3544522,231,10,26832
35468618,172,6,21183
35475588,172,7,21312
35491784,179,8,21753
35493140,195,7,23387
35495511,26,1,8297
35508919,105,3,15237
35523081,208,10,24580
35523811,157,8,20043
35570322,214,8,25129
35589675,48,3,10269
35599589,51,2,10408
35606682,180,9,22011
35644872,42,1,9615
3565301,197,6,23432
35666135,40,2,9605
35707750,201,6,23810
3576577,145,5,18819
35770258,150,6,19246
35795438,276,7,30327
35802452,125,3,16935
35812273,335,12,35827
35821551,171,9,21457
35830498,155,5,19484
35842708,197,6,23502
35854469,48,2,10247
35937105,187,9,22792
35948794,47,3,10208
35965073,123,5,16820
35978880,172,6,21067
35983488,183,6,22316
36005827,166,9,20915
36009826,268,10,29865
36032693,126,5,17158
36036810,173,4,20594
36060518,239,9,27236
36090430,191,4,22588
3609253,365,11,38319
36099008,105,5,15339
361033,109,3,15473
36120167,139,7,18385
3613469,235,8,26794
36144106,211,7,24673
36154842,46,2,10008
36163902,193,10,23373
36188820,222,8,25792
36208224,99,5,14811
36227280,75,3,12698
36273170,216,8,25159
3629819,226,10,26357
36300007,130,4,17349
36312054,260,9,29203
36315042,147,5,18971
36351883,121,5,16686
36395994,52,2,10504
3639911,230,10,26739
3642840,271,8,30124
3647060,209,9,24078
36478785,110,3,15597
364997,167,8,21004
36500780,260,9,29264
36533940,126,6,17320
36546659,125,6,17113
36563884,153,7,19530
3658041,113,6,16041
3659444,214,9,24996
36608732,214,8,25115
36622248,302,12,33162
36669609,21,1,7827
36686773,131,6,17684
3676893,81,4,13216
36783417,143,7,18798
36793147,226,7,26014
3679493,75,4,12590
3679840,238,11,26701
3681148,121,8,16905
36822625,21,1,7879
36842506,142,5,18515
3687339,159,8,20107
36878337,93,3,14204
36984312,133,4,17712
3701576,185,6,21874
37025414,162,6,20207
3702861,36,2,9172
3703392,28,1,8390
3704040,65,3,11758
3708204,68,4,12059
3710079,243,10,27632
37126434,175,7,21572
37134455,242,9,27652
3715557,159,7,20167
37157797,180,9,22121
3716764,230,9,26435
3716963,266,7,29479
37191066,118,5,16408
37194517,199,7,23638
37201688,220,9,25747
3721203,204,10,24070
37214104,164,7,20568
37246120,37,2,9296
3725872,173,7,21287
37277519,169,6,20927
3727897,145,8,18968
3729396,134,7,18045
37295708,181,6,21922
3732217,90,4,13990
3734417,173,7,21361
37356041,210,8,24653
3735962,318,4,33790
37359712,290,10,31801
3736383,177,9,21798
37367449,59,3,11225
37393373,235,8,26771
37397072,214,7,24826
3742978,147,12,19391
3748116,179,6,21869
37486965,104,4,15148
3751381,144,5,18757
3752379,61,3,11370
37524653,64,3,11649
37533273,83,4,13326
37538394,148,7,19272
3755674,35,2,9072
37584679,172,5,21092
3758725,185,8,22571
37590592,246,10,28087
37600934,93,3,14223
3762225,23,1,7963
3763002,139,4,18241
37656843,47,2,10145
37659472,124,7,17119
376632,141,4,18414
37666322,188,9,22820
37680966,168,7,20887
37685375,130,7,17571
3769998,324,12,34845
37700425,183,7,22397
37713819,86,4,13696
37737183,163,5,20330
37760965,222,7,25550
3777215,227,12,26484
3778640,82,3,13280
3778957,161,6,20260
37809410,57,2,10992
3784216,156,5,19754
3785759,217,7,25366
37865036,157,8,20066
37868707,130,7,17673
37899856,136,5,18164
37920875,96,4,14492
37934471,117,4,16322
3793676,183,6,22079
3794493,268,9,29747
37970042,210,7,24619
3799304,214,9,25260
38006711,157,7,19762
3800812,228,6,25891
3802219,123,5,16796
3803382,32,2,8860
38053012,188,10,22821
38071368,179,8,22047
3808739,200,9,23723
38121713,159,6,20120
38140505,339,12,36194
38145846,48,2,10234
38146194,22,1,7938
38152964,117,5,16435
38156007,101,3,14886
38197163,262,11,29355
38229415,44,2,9899
38277462,198,6,23686
3828083,384,6,38620
3829783,233,8,26495
3832065,237,10,27181
38324488,52,2,10528
38353580,130,4,17528
38370083,28,1,8485
38435267,45,2,9971
3843861,103,4,15091
38454503,215,9,25199
3848683,171,7,21228
38491940,216,6,24916
3853985,201,6,23714
38569808,219,10,25537
3859354,216,10,25398
385977,295,14,32585
3860859,241,7,26893
3862243,215,10,25375
3863734,180,11,22247
3868827,220,9,25719
38693191,319,9,34491
3869987,172,7,21362
38707828,138,6,18346
38709901,193,7,23340
3871223,122,5,16804
3872211,61,2,11300
38722498,199,7,23611
3872411,354,10,37300
38747108,183,8,22304
38752347,186,5,22329
3875775,449,12,44873
38760491,188,10,23106
38762329,125,5,17102
3878795,222,10,26001
3880998,152,5,19398
38811113,187,5,22301
38823802,102,4,15119
3886256,53,1,10478
38917888,184,6,22198
38940208,103,2,14894
389459,192,9,23223
38946899,140,5,18473
38998857,60,3,11297
39112729,110,5,15885
39120166,208,8,24617
39131803,129,5,17514
3913299,210,9,24680
39166347,229,9,26433
3919223,450,14,46044
39199646,120,4,16553
39245526,67,3,11948
39247583,257,7,28726
39272538,54,2,10702
39303494,173,9,21484
39316181,296,11,32353
39351994,222,6,25192
39380753,194,6,23006
39388563,120,6,16725
3940319,233,10,26962
39464379,163,7,20501
39542755,206,6,24268
39558364,196,8,23382
39575573,169,6,21007
39579247,42,2,9737
39595306,147,7,19146
3959565,156,5,19695
39605083,188,7,22775
39623261,183,8,22271
3963326,97,4,14598
39639165,26,1,8216
3964741,172,5,21076
39686766,117,5,16355
39690881,102,4,15055
3969433,90,4,14008
39695666,64,2,11547
3969825,262,8,29413
3969991,174,7,21564
39707630,182,4,21950
3971917,90,5,14001
3972206,51,3,10560
3974608,54,3,10629
39830026,61,3,11358
3983394,226,3,25578
39834395,176,7,21626
3987198,193,7,23254
39895009,119,6,16630
39938618,127,7,17427
39984580,212,7,24566
40011688,112,3,15830
40061533,195,8,23252
40086875,138,3,17904
401220,174,5,20955
40158304,46,2,10031
40182462,324,8,34591
40233502,79,3,12994
40243851,160,6,20344
40263238,96,6,14713
40274937,135,5,17930
40362239,216,11,25344
40367264,237,11,27171
40369519,266,13,29911
4039796,218,8,25221
40484981,44,1,9793
40488500,190,8,22897
40490304,74,3,12562
40499455,187,9,22722
40502025,182,7,22259
40526653,103,4,15156
40534512,56,3,10946
40583605,233,6,26360
40584527,189,9,22841
406676,138,7,18260
4070446,139,7,18280
4070669,227,9,26105
40731302,152,7,19591
40759818,96,4,14483
40776758,179,6,21835
40780193,136,9,18257
40812064,93,5,14327
40836616,193,7,23169
40840506,142,5,18471
40854674,105,4,15356
40936940,291,6,31402
41000262,149,6,19227
41018396,136,6,18038
41036415,80,2,12934
41037257,118,5,16400
41084713,104,3,15120
41097185,276,8,30370
41126734,167,8,20958
41130922,204,8,24232
41308596,146,3,18550
41320359,204,6,24054
41325287,260,11,28897
41336002,225,10,26095
41374632,215,10,25168
414030,38,1,9186
41408481,34,2,9046
41453784,146,7,19027
41550604,255,12,28935
41570525,243,10,27729
41575862,228,8,26311
41577118,78,4,12966
41617305,229,9,26554
41625799,183,7,22112
41633477,209,7,24482
416447,137,6,18270
41740273,141,6,18493
41754968,159,6,19977
41870323,106,4,15415
41872670,252,10,28455
41873953,145,5,18761
4187804,212,8,24983
41883366,110,4,15802
419247,22,1,7935
41930374,239,8,27067
42056828,248,9,28094
42062486,84,4,13456
42076628,102,4,15038
42125050,287,11,31487
42275947,205,9,24497
4231066,327,11,35089
423138,236,8,26855
423247,135,5,17740
42387627,95,3,14375
423925,243,10,27776
42413611,292,10,31704
42438627,100,3,14758
42505361,132,4,17651
425273,81,5,13249
42532983,174,7,21437
425600,250,10,28394
42796320,42,2,9652
42817875,109,3,15551
42838323,142,6,18615
42852337,227,7,26106
428625,241,8,27407
42865370,297,11,32444
42969684,219,10,25591
43003480,231,10,26754
43049558,117,5,16363
43078927,256,14,29196
43231695,186,7,22583
43237909,220,10,25743
4324543,197,5,22943
43282759,125,5,17137
4333149,201,9,24113
43379414,96,3,14447
4338535,199,8,23808
43404632,47,2,10166
43419629,82,4,13315
4349525,58,3,11150
43538030,103,5,15168
43553497,290,11,31908
4362533,20,1,7735
43670049,209,7,24736
43686332,150,10,19549
43706199,167,7,20931
43730298,165,7,20618
4375622,103,4,15067
43799674,202,8,23867
43818854,138,7,18098
4382878,192,6,22870
43852349,184,6,22411
43859930,206,7,24363
438843,254,8,28535
43908284,189,7,22773
43946244,293,7,31777
4397051,251,10,28235
43994583,168,3,20476
43996915,211,11,25138
4399965,143,6,18681
44030424,165,7,20807
44058610,201,9,24025
44080754,165,7,20714
44094707,97,4,14513
44099955,375,10,39002
44137824,38,1,9152
4416251,136,6,18077
44222038,45,1,9659
44241233,78,5,12870
442686,253,5,28059
44320373,195,8,23309
4432255,158,4,19775
44339146,85,3,13432
44348203,46,2,10086
44357662,36,2,9205
4436280,266,8,29468
44386194,162,6,20391
444195,375,10,39129
44423033,266,10,29645
44505275,287,8,31094
44615801,165,7,20731
44619555,178,6,21620
44628327,137,8,18271
44632173,202,10,24211
44647713,272,11,30299
4473383,173,8,21481
4483521,168,9,21213
44918932,57,2,10958
44928770,216,8,25273
449740,136,6,18188
4504801,174,7,21388
45060697,132,4,17577
45091791,223,9,25944
45156261,208,7,24263
4516983,164,7,20482
45182180,177,4,21561
45187152,158,7,20111
45201971,178,8,21765
45207771,174,5,21309
45208210,222,11,25893
45208642,169,6,20995
452479,122,5,16705
452693,46,2,10054
45286798,477,27,48808
453110,66,2,11764
45361969,100,4,14860
45375690,274,10,30412
45377084,170,5,21033
45378235,154,5,19504
45385982,276,9,30643
4545031,141,4,18514
45461434,196,9,23463
45472535,186,7,22474
45475061,200,5,23235
4550721,92,4,14198
45518001,205,6,23930
4555160,98,3,14609
4556180,169,6,20887
4556551,175,5,21438
4556958,86,5,13755
45574208,67,2,11772
4560053,169,4,20280
4560575,128,3,17214
4561554,141,8,18642
4561786,158,5,19873
4566169,178,7,21731
45664050,81,3,13066
4566693,96,3,14462
4569150,235,10,27238
4572896,76,4,12839
4574954,166,8,20872
4578340,271,11,30181
4581484,161,6,20153
4581977,139,5,18285
458436,64,3,11643
4585303,136,7,18112
45880857,207,10,24453
459117,248,10,27982
459370,44,2,9877
45955881,199,6,23607
4598434,264,12,29537
4598857,180,4,21607
4602383,73,5,12654
4624993,122,3,16399
4625849,65,3,11659
4626560,93,6,14418
4626733,166,6,20661
462949,219,6,25106
46301020,300,14,33089
46315294,185,4,22103
46353875,85,4,13596
463579,118,4,16310
46416138,180,5,21657
4642771,195,6,23115
46435956,141,7,18611
46466287,156,5,19893
4647022,222,9,25887
4647765,284,11,31403
4651964,166,4,20547
4654998,182,6,22115
46565615,156,6,19732
46622507,333,15,36046
4663746,379,12,39607
46675365,199,8,23637
46745948,105,6,15464
46751846,228,5,25451
46751853,168,9,21233
46775249,220,7,25521
46789097,186,8,22395
46802298,166,8,20796
46809435,181,6,21844
46813377,213,9,25092
46847736,167,8,20777
46848912,168,7,20988
46851714,202,9,24160
46853601,81,3,13090
46856219,217,7,25298
46875620,14,1,7286
46884222,140,7,18613
4689264,97,5,14753
46908405,66,2,11745
46928493,167,8,20856
46930276,193,5,22959
46931470,324,15,35139
46932098,274,12,30479
46935022,203,9,24208
46936569,316,14,34666
4694486,174,6,21097
46950831,322,11,34664
46951035,144,6,18789
46956547,194,8,23222
46957307,211,9,24885
46973343,257,7,28768
46974797,155,7,19859
46992171,218,10,25517
47005434,227,7,26202
47009810,252,7,28177
4708324,295,9,32204
4708399,239,10,27396
47089247,63,2,11468
47100607,141,5,18447
47102636,225,8,25992
4729057,236,9,27247
4731928,180,7,21861
47331690,239,8,27181
4737868,292,13,32214
4738668,173,8,21454
474136,125,10,17242
47430680,131,4,17575
4743312,210,7,24651
47468747,83,4,13363
47557281,171,7,21237
4756560,130,7,17632
478681,148,7,19039
4787346,242,10,27524
479319,191,9,23165
4797884,227,6,26034
482320,170,6,20972
4836886,145,6,18907
4837858,135,5,17828
4839490,292,14,32161
4847175,67,3,11840
4852177,132,5,17619
486330,108,6,15718
488019,140,5,18259
4888652,276,13,30854
4893811,259,8,28951
4900832,113,5,16023
4901016,164,4,20377
4902241,208,8,24602
4905841,265,12,29841
4913402,60,2,11134
49223674,131,7,17690
49230968,234,8,26896
49302478,270,11,30185
49304890,12,1,7104
49314527,248,10,28084
49317503,172,6,21303
49322416,309,13,33775
4939951,331,12,35499
4940615,191,8,22937
49408157,178,7,21855
49409260,59,3,11201
49409468,159,5,20053
49410127,81,3,13143
49416376,148,5,19032
49416919,75,2,12576
49417088,55,2,10872
49419869,165,6,20628
49420372,58,3,11139
49421042,18,1,7608
494460,226,6,26108
49479331,307,10,33388
49480043,319,9,34255
49524505,200,10,23938
49538267,266,9,29677
4954751,232,7,26555
49558641,93,1,13789
49564199,217,7,25276
4956724,86,5,13735
49577392,77,3,12776
4958021,238,10,27151
49584238,151,6,19292
49651422,235,8,26933
49654273,251,11,28538
49656780,243,10,27819
49657124,309,10,33501
49658563,265,6,29445
49658942,234,9,27019
49675509,120,4,16586
49676127,209,12,24752
4974807,39,2,9468
5003368,222,7,25718
500731,146,6,18945
502788,35,2,9123
5056278,254,11,28649
5067351,328,11,35269
5073359,250,9,28381
5081767,228,7,26186
5089629,77,4,12838
